timestamp,temperature_c,temperature_f,humidity,soil_moisture,lux,ph,soil_moisture_1,soil_temp,conductivity,nitrogen,phosphorus,potassium,heater,water_pump,nutrients_pump,mister,white_light,LED_light,live_stream
2025-04-27T18:13:11.544171,24.1,75.38,41.0,46.04,31,5.84,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:12.822323,24.2,75.56,41.0,46.04,31,5.84,13.2,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:13:14.084997,24.2,75.56,41.0,45.75,31,5.84,13.2,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:15.375849,24.2,75.56,41.0,45.75,31,5.86,13.3,19.8,551,38,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:16.639763,24.6,76.28,41.0,46.14,31,5.86,13.3,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:17.934571,24.6,76.28,41.0,46.14,31,5.88,13.4,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:19.266012,24.6,76.28,41.0,46.04,31,5.91,13.3,19.8,547,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:20.518068,24.4,75.92,41.0,46.04,31,5.85,13.3,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:21.828478,24.9,76.82,41.0,45.94,30,5.84,13.2,19.8,545,38,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:23.154004,24.9,76.82,41.0,45.94,30,5.84,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:24.430158,24.2,75.56,41.0,46.14,31,5.84,13.4,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T18:13:25.708161,24.6,76.28,41.0,46.14,31,5.84,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:26.970031,24.6,76.28,41.0,45.94,31,5.82,13.4,19.8,551,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:28.247248,24.5,76.1,40.0,45.94,31,5.82,13.3,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:29.546902,24.5,76.1,40.0,46.04,31,5.84,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:30.860830,24.5,76.1,40.0,46.04,31,5.89,13.3,19.8,545,38,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:32.163735,24.0,75.2,40.0,45.94,32,5.94,13.2,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:33.482491,24.5,76.1,40.0,45.94,32,5.88,13.3,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:34.787865,24.7,76.46000000000001,40.0,45.85,31,5.88,13.4,19.8,550,38,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:36.039883,24.2,75.56,40.0,45.85,31,5.88,13.4,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:37.316759,24.8,76.64,40.0,44.77,32,5.88,13.3,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:38.609725,24.2,75.56,41.0,44.77,32,5.88,13.4,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:13:39.943891,24.7,76.46000000000001,41.0,45.85,33,5.88,13.3,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:41.213730,24.7,76.46000000000001,41.0,45.85,33,5.91,13.4,19.8,541,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:13:42.539735,24.6,76.28,41.0,46.14,37,5.91,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:43.840343,24.0,75.2,41.0,46.14,37,5.9,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:45.094255,24.9,76.82,41.0,46.04,33,5.9,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:46.404980,24.3,75.74000000000001,41.0,46.04,33,5.84,13.3,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:13:47.679738,24.3,75.74000000000001,41.0,46.33,33,5.93,13.4,19.8,548,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:48.971328,24.9,76.82,41.0,46.33,33,5.86,13.3,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:50.270919,24.5,76.1,41.0,46.04,32,5.81,13.3,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:51.583601,24.5,76.1,41.0,46.04,32,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:52.837989,24.9,76.82,41.0,46.24,32,5.78,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:54.115009,24.7,76.46000000000001,41.0,46.24,32,5.78,13.2,19.8,552,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:55.378357,24.5,76.1,41.0,46.33,33,5.77,13.2,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:13:56.654554,24.5,76.1,41.0,46.33,33,5.77,13.4,19.8,552,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:13:57.957629,24.8,76.64,41.0,46.43,33,5.84,13.3,19.8,551,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:13:59.224938,24.1,75.38,41.0,46.43,33,5.84,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:14:00.520721,24.5,76.1,41.0,46.14,33,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:14:01.792401,24.5,76.1,41.0,46.14,33,5.82,13.3,19.8,544,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:14:03.098518,24.4,75.92,41.0,46.24,33,5.89,13.4,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:14:04.366156,24.5,76.1,41.0,46.24,33,5.84,13.4,19.8,538,38,53,107,off,off,off,on,off,0,on
2025-04-27T18:14:05.628859,24.7,76.46000000000001,41.0,46.24,35,5.84,13.3,19.8,548,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:14:06.938302,24.0,75.2,41.0,46.24,35,5.84,13.4,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:14:08.215633,24.0,75.2,41.0,46.04,33,5.84,13.3,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:14:09.505491,24.5,76.1,41.0,46.04,33,5.84,13.1,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:14:10.755690,24.8,76.64,41.0,46.14,35,5.9,13.4,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:14:12.052000,24.8,76.64,41.0,46.14,35,5.91,13.4,19.8,549,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:14:13.324762,24.8,76.64,41.0,45.94,35,5.92,13.3,19.8,545,38,54,109,off,off,off,on,off,0,on
2025-04-27T18:14:14.595018,24.9,76.82,40.0,45.94,35,5.92,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:14:15.878624,24.8,76.64,40.0,45.75,34,5.91,13.4,19.8,550,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:14:17.180781,24.7,76.46000000000001,40.0,45.75,34,5.91,13.4,19.8,543,38,54,108,off,off,off,on,off,0,on
2025-04-27T18:14:18.465844,24.7,76.46000000000001,40.0,46.04,35,5.86,13.4,19.8,549,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:14:19.695291,24.7,76.46000000000001,40.0,46.04,35,5.9,13.4,19.8,542,38,54,108,on,off,off,off,off,0,on
2025-04-27T18:14:20.998780,24.3,75.74000000000001,41.0,45.94,37,5.9,13.3,19.8,549,39,54,109,on,off,off,off,off,0,on
2025-04-27T18:14:22.269316,24.3,75.74000000000001,41.0,45.94,37,5.92,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:23.564454,24.3,75.74000000000001,41.0,46.04,37,5.92,13.4,19.8,549,39,54,109,off,off,off,off,off,2,on
2025-04-27T18:14:24.822361,24.8,76.64,41.0,46.04,37,5.9,13.4,19.8,549,39,54,109,off,off,off,off,off,1,on
2025-04-27T18:14:26.123527,24.0,75.2,41.0,45.65,126,5.89,13.4,19.8,544,38,54,108,off,off,off,off,off,1,on
2025-04-27T18:14:27.440005,24.3,75.74000000000001,41.0,45.65,126,5.89,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:28.734458,24.7,76.46000000000001,41.0,45.94,81,5.9,13.4,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:14:29.995141,24.7,76.46000000000001,41.0,45.94,81,5.91,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:31.318321,24.7,76.46000000000001,41.0,45.85,36,5.87,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:32.614261,24.7,76.46000000000001,41.0,45.85,36,5.87,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:33.905888,24.6,76.28,41.0,46.14,38,5.82,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:35.184451,24.6,76.28,41.0,46.14,38,5.82,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:36.553376,24.6,76.28,41.0,46.33,36,5.79,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:37.838127,24.6,76.28,41.0,46.33,36,5.79,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:39.113176,24.1,75.38,41.0,46.04,34,5.79,13.3,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:40.483469,24.1,75.38,41.0,46.04,34,5.84,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:41.780777,24.2,75.56,41.0,46.33,37,5.83,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:43.040539,24.8,76.64,41.0,46.33,37,5.84,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:44.366092,24.1,75.38,41.0,46.14,39,5.84,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:45.654194,24.1,75.38,41.0,46.14,39,5.85,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:46.984555,24.1,75.38,41.0,45.85,37,5.85,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:48.290360,24.1,75.38,41.0,45.85,37,5.85,13.3,19.8,550,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:49.573737,24.3,75.74000000000001,41.0,45.75,38,5.85,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:50.880550,24.3,75.74000000000001,41.0,45.75,38,5.85,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:52.194551,24.3,75.74000000000001,41.0,45.85,38,5.84,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:14:53.477672,24.3,75.74000000000001,41.0,45.85,38,5.84,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:54.749792,24.3,75.74000000000001,41.0,45.85,38,5.86,13.4,19.8,543,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:14:56.035280,24.9,76.82,41.0,45.85,38,5.86,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:57.334802,24.5,76.1,41.0,46.43,38,5.84,13.3,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:14:58.625159,24.7,76.46000000000001,41.0,46.43,38,5.84,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:14:59.943437,24.9,76.82,41.0,45.85,37,5.83,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:01.222146,24.0,75.2,41.0,45.85,37,5.83,13.5,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:02.522559,24.0,75.2,41.0,46.04,37,5.88,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:03.791193,24.0,75.2,41.0,46.04,37,5.88,13.2,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:05.092381,24.2,75.56,41.0,45.85,37,5.86,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:06.396620,24.2,75.56,41.0,45.85,37,5.85,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:07.669083,24.2,75.56,41.0,45.55,37,5.85,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:08.940808,24.2,75.56,41.0,45.55,37,5.85,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:10.229626,24.2,75.56,41.0,45.85,37,5.85,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:11.518458,24.2,75.56,41.0,45.85,37,5.86,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:12.819384,24.2,75.56,41.0,45.75,37,5.86,13.3,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:14.124921,24.2,75.56,41.0,45.75,37,5.87,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:15.432009,24.2,75.56,41.0,45.94,38,5.87,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:16.745657,24.3,75.74000000000001,41.0,45.94,38,5.86,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:18.028800,24.3,75.74000000000001,41.0,46.04,38,5.86,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:19.309972,24.3,75.74000000000001,41.0,46.04,38,5.88,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:20.594721,24.3,75.74000000000001,41.0,45.75,37,5.88,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:21.895337,24.6,76.28,41.0,45.75,37,5.86,13.3,19.8,550,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:23.178874,24.6,76.28,41.0,45.55,38,5.94,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:24.477363,24.9,76.82,41.0,45.55,38,5.88,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:25.787272,24.9,76.82,41.0,45.94,37,5.88,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:27.080558,24.4,75.92,41.0,45.94,37,5.88,13.4,19.8,550,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:28.358511,24.1,75.38,41.0,46.04,37,5.89,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:29.684588,24.1,75.38,41.0,46.04,37,5.89,13.4,19.8,549,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:30.930037,24.1,75.38,41.0,45.94,37,5.9,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:32.227039,24.1,75.38,41.0,45.94,37,5.9,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:33.503701,24.3,75.74000000000001,41.0,45.85,37,5.88,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:34.813317,24.1,75.38,41.0,45.85,37,5.88,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:36.077874,24.9,76.82,41.0,46.04,37,5.91,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:37.362842,24.9,76.82,41.0,45.75,37,5.91,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:38.663000,24.4,75.92,41.0,45.75,37,5.86,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:39.963028,24.0,75.2,41.0,45.75,37,5.85,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:41.261295,24.2,75.56,41.0,46.04,37,5.86,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:42.537520,24.9,76.82,41.0,46.04,37,5.86,13.3,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:43.827827,24.9,76.82,41.0,46.04,37,5.86,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:45.112610,24.3,75.74000000000001,41.0,46.04,37,5.84,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:46.408996,24.2,75.56,41.0,46.04,37,5.84,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:47.691309,24.2,75.56,41.0,46.04,37,5.88,13.3,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:49.020871,24.2,75.56,41.0,45.85,37,5.88,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:50.316541,24.6,76.28,41.0,45.85,37,5.87,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:51.590852,24.2,75.56,41.0,45.85,37,5.87,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:52.853556,24.1,75.38,41.0,45.85,37,5.87,13.4,19.8,543,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:54.146004,24.9,76.82,41.0,45.75,37,5.87,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:15:55.425685,24.9,76.82,41.0,45.75,37,5.87,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:56.720369,24.6,76.28,41.0,44.97,37,5.83,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:15:58.007257,24.5,76.1,41.0,44.97,37,5.84,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:15:59.289232,24.5,76.1,41.0,45.65,37,5.84,13.3,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:00.579643,24.1,75.38,41.0,45.65,37,5.84,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:01.859217,24.7,76.46000000000001,41.0,46.04,37,5.84,13.3,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:03.169292,24.5,76.1,41.0,46.04,37,5.84,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:04.477394,24.6,76.28,41.0,45.85,37,5.84,13.3,19.8,539,38,53,107,off,off,off,off,off,0,on
2025-04-27T18:16:05.738517,24.7,76.46000000000001,41.0,45.85,37,5.79,13.2,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:07.039077,24.4,75.92,41.0,46.04,37,5.83,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:08.342325,24.3,75.74000000000001,41.0,46.04,37,5.83,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:09.631968,24.0,75.2,41.0,45.85,37,5.84,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:10.897449,24.1,75.38,41.0,45.85,37,5.84,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:12.174000,24.6,76.28,41.0,45.75,37,5.88,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:13.484025,24.6,76.28,41.0,45.75,37,5.9,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:14.761695,24.6,76.28,41.0,45.65,37,5.9,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:16.038353,24.2,75.56,41.0,45.65,37,5.89,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:17.301250,24.6,76.28,41.0,46.24,37,5.89,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:18.578111,24.6,76.28,41.0,46.24,37,5.9,13.4,19.8,549,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:19.855887,24.5,76.1,41.0,46.04,37,5.87,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:21.132279,24.6,76.28,41.0,46.04,37,5.88,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:22.409369,24.0,75.2,41.0,46.04,37,5.89,13.4,19.8,538,38,53,107,off,off,off,off,off,0,on
2025-04-27T18:16:23.753647,24.8,76.64,41.0,46.04,37,5.89,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:25.058042,24.6,76.28,41.0,45.75,37,5.89,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:26.337469,24.6,76.28,41.0,45.75,37,5.89,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:27.618248,24.6,76.28,41.0,46.43,37,5.89,13.3,19.8,537,38,53,107,off,off,off,off,off,0,on
2025-04-27T18:16:28.897216,24.4,75.92,41.0,46.43,37,5.89,13.3,19.8,548,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:30.201667,24.8,76.64,41.0,45.85,37,5.89,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:31.478681,24.1,75.38,40.0,45.85,37,5.89,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:32.759040,24.2,75.56,40.0,46.04,37,5.88,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:34.042222,24.9,76.82,40.0,46.04,37,5.88,13.4,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:35.348533,24.4,75.92,40.0,46.33,37,5.88,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:36.609137,24.4,75.92,40.0,46.33,37,5.88,13.4,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:37.882302,24.8,76.64,41.0,46.04,37,5.88,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:39.207195,24.9,76.82,41.0,46.04,37,5.9,13.4,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:40.484689,24.2,75.56,41.0,45.94,37,5.9,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:41.811982,24.8,76.64,41.0,45.94,37,5.88,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:16:43.126961,24.4,75.92,41.0,46.14,37,5.88,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:44.404685,24.9,76.82,41.0,46.14,37,5.9,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:45.692436,24.2,75.56,41.0,46.14,37,5.9,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:47.016103,24.1,75.38,41.0,46.14,37,5.9,13.4,19.8,543,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:48.324631,24.0,75.2,41.0,46.04,37,5.9,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:49.619215,24.5,76.1,41.0,46.04,37,5.89,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:50.897269,24.8,76.64,42.0,46.14,37,5.89,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:52.176929,24.6,76.28,42.0,46.14,37,5.91,13.4,19.8,549,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:16:53.514601,24.2,75.56,42.0,46.04,37,5.87,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:54.804803,24.9,76.82,42.0,46.04,37,5.88,13.4,19.8,550,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:56.053448,24.9,76.82,42.0,45.75,37,5.94,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:57.299410,24.9,76.82,42.0,45.75,37,5.9,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:58.592255,24.9,76.82,42.0,45.94,37,5.88,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:16:59.870314,24.5,76.1,42.0,45.94,37,5.88,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:01.159647,24.5,76.1,42.0,45.85,37,5.86,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:17:02.472346,24.5,76.1,42.0,45.85,37,5.86,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:03.735641,24.7,76.46000000000001,42.0,46.14,37,5.85,13.3,19.8,549,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:17:05.044890,24.7,76.46000000000001,42.0,46.14,37,5.85,13.2,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:17:06.336625,24.7,76.46000000000001,42.0,46.33,37,5.86,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:07.598856,24.0,75.2,42.0,46.33,37,5.86,13.3,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:08.844816,24.6,76.28,42.0,46.04,37,5.86,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:10.099584,24.6,76.28,42.0,46.04,37,5.88,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:11.408675,24.6,76.28,42.0,45.45,37,5.88,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:12.704918,24.6,76.28,42.0,45.45,37,5.88,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:13.984086,24.6,76.28,42.0,45.75,37,5.87,13.3,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:15.296972,24.8,76.64,42.0,45.75,37,5.87,13.4,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:16.574426,24.8,76.64,42.0,45.55,37,5.97,13.3,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:17.883032,24.8,76.64,42.0,45.55,37,5.88,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:19.145457,24.6,76.28,41.0,46.14,37,5.86,13.4,19.8,543,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:20.443853,24.7,76.46000000000001,41.0,46.14,37,5.86,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:21.729414,24.6,76.28,41.0,45.75,37,5.86,13.5,19.8,549,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:23.015775,24.7,76.46000000000001,41.0,45.75,37,5.86,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:17:24.308413,24.2,75.56,41.0,45.85,37,5.86,13.3,19.8,551,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:25.606353,24.2,75.56,41.0,45.85,37,5.86,13.2,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:26.894965,24.8,76.64,41.0,46.14,37,5.86,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:17:28.161080,24.0,75.2,41.0,46.14,37,5.86,13.4,19.8,541,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:17:29.447923,24.0,75.2,41.0,45.85,37,5.86,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:17:30.736342,24.8,76.64,41.0,45.85,37,5.88,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
